time	resource	numTypes	assocRate
20904	49.7132	38	95.93435
20905	49.7191	38	95.92985
20906	49.72494	38	95.92535
20907	49.73072	38	95.92085
20908	49.73644	38	95.91635
20909	49.7421	38	95.91185
20910	49.74769	38	95.90735
20911	49.75323	38	95.90285
20912	49.7587	38	95.89835
20913	49.76411	38	95.89385
20914	49.76946	38	95.88935
20915	49.77475	38	95.88485
20916	49.77998	38	95.88035
20917	49.78515	38	95.87585
20918	49.79026	38	95.87135
20919	49.7953	38	95.86685
20920	49.80029	38	95.86235
20921	49.80521	38	95.85785
20922	49.81007	38	95.85335
20923	49.81487	38	95.84885
20924	49.81961	38	95.84435
20925	49.82429	38	95.83985
20926	49.82891	38	95.83535
20927	49.83346	38	95.83085
20928	49.83796	38	95.82635
20929	49.84239	38	95.82185
20930	49.84676	38	95.81735
20931	49.85107	38	95.81285
20932	49.85532	38	95.80835
20933	49.85951	38	95.80385
20934	49.86364	38	95.79936
20935	49.8677	38	95.79486
20936	49.8717	38	95.79036
20937	49.87565	38	95.78586
20938	49.87953	38	95.78136
20939	49.88335	38	95.77686
20940	49.88711	38	95.77236
20941	49.8908	38	95.76786
20942	49.89444	38	95.76336
20943	49.89801	38	95.75886
20944	49.90153	38	95.75436
20945	49.90498	38	95.74986
20946	49.90837	38	95.74536
20947	49.91169	38	95.74086
20948	49.91496	38	95.73636
20949	49.91817	38	95.73186
20950	49.92131	38	95.72736
20951	49.92439	38	95.72286
20952	49.92741	38	95.71836
20953	49.93037	38	95.71386
20954	49.93327	38	95.70936
20955	49.93611	38	95.70486
20956	49.93888	38	95.70036
20957	49.9416	38	95.69586
20958	49.94425	38	95.69136
20959	49.94684	38	95.68686
20960	49.94937	38	95.68236
20961	49.95183	38	95.67786
20962	49.95424	38	95.67336
20963	49.95658	38	95.66886
20964	49.95887	38	95.66436
20965	49.96109	38	95.65986
20966	49.96325	38	95.65536
20967	49.96535	38	95.65086
20968	49.96738	38	95.64636
20969	49.96936	38	95.64186
20970	49.97127	38	95.63736
20971	49.97312	38	95.63286
20972	49.97491	38	95.62836
20973	49.97664	38	95.62386
20974	49.9783	38	95.61936
20975	49.97991	38	95.61486
20976	49.98145	38	95.61036
20977	49.98293	38	95.60586
20978	49.98435	38	95.60136
20979	49.98571	38	95.59686
20980	49.98701	38	95.59236
20981	49.98824	38	95.58786
20982	49.98942	38	95.58336
20983	49.99053	38	95.57886
20984	49.99158	38	95.57436
20985	49.99257	38	95.56986
20986	49.99349	38	95.56536
20987	49.99436	38	95.56086
20988	49.99516	38	95.55636
20989	49.9959	38	95.55186
20990	49.99658	38	95.54736
20991	49.9972	38	95.54286
20992	49.99776	38	95.53836
20993	49.99825	38	95.53386
20994	49.99869	38	95.52936
20995	49.99906	38	95.52486
20996	49.99937	38	95.52036
20997	49.99962	38	95.51586
20998	49.9998	38	95.51136
20999	49.99993	38	95.50686
21000	49.99999	38	95.50236
21001	49.99999	38	95.49786
21002	49.99993	38	95.49336
21003	49.99981	38	95.48886
21004	49.99963	38	95.48436
21005	49.99938	38	95.47986
21006	49.99908	38	95.47536
21007	49.99871	38	95.47086
21008	49.99828	38	95.46636
21009	49.99778	38	95.46186
21010	49.99723	38	95.45736
21011	49.99662	38	95.45286
21012	49.99594	38	95.44836
21013	49.9952	38	95.44386
21014	49.9944	38	95.43936
21015	49.99354	38	95.43486
21016	49.99261	38	95.43036
21017	49.99163	38	95.42586
21018	49.99058	38	95.42136
21019	49.98947	38	95.41686
21020	49.9883	38	95.41236
21021	49.98707	38	95.40786
21022	49.98578	38	95.40336
21023	49.98442	38	95.39887
21024	49.98301	38	95.39437
21025	49.98153	38	95.38987
21026	49.97999	38	95.38537
21027	49.97839	38	95.38087
21028	49.97672	38	95.37637
21029	49.975	38	95.37187
21030	49.97321	38	95.36737
21031	49.97136	38	95.36287
21032	49.96945	38	95.35837
21033	49.96748	38	95.35387
21034	49.96545	38	95.34937
21035	49.96335	38	95.34487
21036	49.9612	38	95.34037
21037	49.95898	38	95.33587
21038	49.9567	38	95.33137
21039	49.95436	38	95.32687
21040	49.95196	38	95.32237
21041	49.94949	38	95.31787
21042	49.94697	38	95.31337
21043	49.94438	38	95.30887
21044	49.94173	38	95.30437
21045	49.93902	38	95.29987
21046	49.93625	38	95.29537
21047	49.93342	38	95.29087
21048	49.93052	38	95.28637
21049	49.92756	38	95.28187
21050	49.92455	38	95.27737
21051	49.92147	38	95.27287
21052	49.91833	38	95.26837
21053	49.91512	38	95.26387
21054	49.91186	38	95.25937
21055	49.90853	38	95.25487
21056	49.90515	38	95.25037
21057	49.9017	38	95.24587
21058	49.89819	38	95.24137
21059	49.89462	38	95.23687
21060	49.89099	38	95.23237
21061	49.88729	38	95.22787
21062	49.883540000000004	38	95.22337
21063	49.87972	38	95.21887
21064	49.87584	38	95.21437
21065	49.8719	38	95.20987
21066	49.8679	38	95.20537
21067	49.86384	38	95.20087
21068	49.85972	38	95.19637
21069	49.85553	38	95.19187
21070	49.85129	38	95.18737
21071	49.84698	38	95.18287
21072	49.84261	38	95.17837
21073	49.83818	38	95.17387
21074	49.83369	38	95.16937
21075	49.82913	38	95.16487
21076	49.82452	38	95.16037
21077	49.81985	38	95.15587
21078	49.81511	38	95.15137
21079	49.81031	38	95.14687
21080	49.80545	38	95.14237
21081	49.80053	38	95.13787
21082	49.79555	38	95.13337
21083	49.79051	38	95.12887
21084	49.78541	38	95.12437
21085	49.78024	38	95.11987
21086	49.77501	38	95.11537
21087	49.76973	38	95.11087
21088	49.76438	38	95.10637
21089	49.75897	38	95.10187
21090	49.7535	38	95.09737
21091	49.74797	38	95.09287
21092	49.74238	38	95.08837
21093	49.73672	38	95.08387
21094	49.73101	38	95.07937
21095	49.72523	38	95.07487
21096	49.7194	38	95.07037
21097	49.7135	38	95.06587
21098	49.70754	38	95.06137
21099	49.70152	38	95.05687
21100	49.69544	38	95.05237
21101	49.6893	38	95.04787
21102	49.6831	38	95.04337
21103	49.67683	38	95.03887
21104	49.67051	38	95.03437
21105	49.66412	38	95.02987
21106	49.65768	38	95.02537
21107	49.65117	38	95.02087
21108	49.64461	38	95.01637
21109	49.63798	38	95.01187
21110	49.63129	38	95.00737
21111	49.62454	38	95.00287
21112	49.61773	38	94.99838
21113	49.61086	38	94.99388
21114	49.60392	38	94.98938
21115	49.59693	38	94.98488
21116	49.58988	38	94.98038
21117	49.58276	38	94.97588
21118	49.57559	38	94.97138
21119	49.56835	38	94.96688
21120	49.56106	38	94.96238
21121	49.5537	38	94.95788
21122	49.54628	38	94.95338
21123	49.53881	38	94.94888
21124	49.53127	38	94.94438
21125	49.52367	38	94.93988
21126	49.51601	38	94.93538
21127	49.50829	38	94.93088
21128	49.50051	38	94.92638
21129	49.49267	38	94.92188
21130	49.48477	38	94.91738
21131	49.47681	38	94.91288
21132	49.46878	38	94.90838
21133	49.4607	38	94.90388
21134	49.45256	38	94.89938
21135	49.44436	38	94.89488
21136	49.43609	38	94.89038
21137	49.42777	38	94.88588
21138	49.41939	38	94.88138
21139	49.41094	38	94.87688
21140	49.40244	38	94.87238
21141	49.39387	38	94.86788
21142	49.38525	38	94.86338
21143	49.37656	38	94.85888
21144	49.36782	38	94.85438
21145	49.35901	38	94.84988
21146	49.35015	38	94.84538
21147	49.34122	38	94.84088
21148	49.33224	38	94.83638
21149	49.32319	38	94.83188
21150	49.31409	38	94.82738
21151	49.30492	38	94.82288
21152	49.2957	38	94.81838
21153	49.28641	38	94.81388
21154	49.27707	38	94.80938
21155	49.26766	38	94.80488
21156	49.2582	38	94.80038
21157	49.24867	38	94.79588
21158	49.23909	38	94.79138
21159	49.22944	38	94.78688
21160	49.21974	38	94.78238
21161	49.20997	38	94.77788
21162	49.20015	38	94.77338
21163	49.19027	38	94.76888
21164	49.18032	38	94.76438
21165	49.17032	38	94.75988
21166	49.16026	38	94.75538
21167	49.15013	38	94.75088
21168	49.13995	38	94.74638
21169	49.12971	38	94.74188
21170	49.11941	38	94.73738
21171	49.10905	38	94.73288
21172	49.09863	38	94.72838
21173	49.08815	38	94.72388
21174	49.07761	38	94.71938
21175	49.06702	38	94.71488
21176	49.05636	38	94.71038
21177	49.04564	38	94.70588
21178	49.03486	38	94.70138
21179	49.02403	38	94.69688
21180	49.01313	38	94.69238
21181	49.00218	38	94.68788
21182	48.99117	38	94.68338
21183	48.9801	38	94.67888
21184	48.96896	38	94.67438
21185	48.95777	38	94.66988
21186	48.94652	38	94.66538
21187	48.93521	38	94.66088
21188	48.92385	38	94.65638
21189	48.91242	38	94.65188
21190	48.90093	38	94.64738
21191	48.88939	38	94.64288
21192	48.87779	38	94.63838
21193	48.86612	38	94.63388
21194	48.8544	38	94.62938
21195	48.84262	38	94.62488
21196	48.83078	38	94.62038
21197	48.81888	38	94.61588
21198	48.80693	38	94.61138
21199	48.79491	38	94.60688
21200	48.78284	38	94.60238
21201	48.7707	38	94.59789
21202	48.75851	38	94.59339
21203	48.74626	38	94.58889
21204	48.73395	38	94.58439
21205	48.72158	38	94.57989
21206	48.70916	38	94.57539
21207	48.69667	38	94.57089
21208	48.68413	38	94.56639
21209	48.67153	38	94.56189
21210	48.65887	38	94.55739
21211	48.64615	38	94.55289
21212	48.63338	38	94.54839
21213	48.62054	38	94.54389
21214	48.60765	38	94.53939
21215	48.5947	38	94.53489
21216	48.58169	38	94.53039
21217	48.56862	38	94.52589
21218	48.55549	38	94.52139
21219	48.54231	38	94.51689
21220	48.52907	38	94.51239
21221	48.51577	38	94.50789
21222	48.50241	38	94.50339
21223	48.48899	38	94.49889
21224	48.47552	38	94.49439
21225	48.46199	38	94.48989
21226	48.4484	38	94.48539
21227	48.43475	38	94.48089
21228	48.42104	38	94.47639
21229	48.40728	38	94.47189
21230	48.39346	38	94.46739
21231	48.37958	38	94.46289
21232	48.36564	38	94.45839
21233	48.35165	38	94.45389
21234	48.3376	38	94.44939
21235	48.32349	38	94.44489
21236	48.30932	38	94.44039
21237	48.2951	38	94.43589
21238	48.28082	38	94.43139
21239	48.26648	38	94.42689
21240	48.25208	38	94.42239
21241	48.23763	38	94.41789
21242	48.22311	38	94.41339
21243	48.20855	38	94.40889
21244	48.19392	38	94.40439
